file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	symmetric_percent	maxnode	total
../thesis/xml/REAL-FM-20.xml	mendonca	CUDD_REORDER_WINDOW4	0.0033671940	0	0	80658	122	44.0	51.0	1.0	100.0		100.0	3439.96	88	88
../thesis/xml/REAL-FM-20.xml	mendonca	CUDD_REORDER_ANNEALING	0.0033671940	0	0.628	80658	122	44.0	51.0	1.0	100.0		100.0	3466.49	88	88
../thesis/xml/REAL-FM-20.xml	FORCE	CUDD_REORDER_SIFT		0	0.008	80658	149	44.0	51.0	1.0	100.0		100.0	3440.7	160	160
../thesis/xml/REAL-FM-20.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0.004	0.012	80658	149	44.0	51.0	1.0	100.0		100.0	3465.12	160	160
../thesis/xml/REAL-FM-20.xml	FORCE	CUDD_REORDER_WINDOW2		0	0.004	80658	149	44.0	51.0	1.0	100.0		100.0	3462.37	125	125
../thesis/xml/REAL-FM-20.xml	FORCE	CUDD_REORDER_WINDOW3		0	0.004	80658	149	44.0	51.0	1.0	100.0		100.0	3443.55	126	126
../thesis/xml/REAL-FM-20.xml	FORCE	CUDD_REORDER_WINDOW4		0	0.004	80658	149	44.0	51.0	1.0	100.0		100.0	3451.37	124	124
../thesis/xml/REAL-FM-20.xml	FORCE	CUDD_REORDER_ANNEALING		0	0.852	80658	149	44.0	51.0	1.0	100.0		100.0	3456.55	89	89
../thesis/xml/REAL-FM-20.xml	fujita	CUDD_REORDER_SIFT	0.0000000000	0	0.016	80658	172	44.0	51.0	1.0	100.0		100.0	3456.13	161	161
../thesis/xml/REAL-FM-20.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.012	80658	172	44.0	51.0	1.0	100.0		100.0	3440.49	161	161
../thesis/xml/REAL-FM-20.xml	fujita	CUDD_REORDER_WINDOW2	0.0000000000	0	0	80658	172	44.0	51.0	1.0	100.0		100.0	3456.77	124	124
../thesis/xml/REAL-FM-20.xml	fujita	CUDD_REORDER_WINDOW3	0.0000000000	0	0	80658	172	44.0	51.0	1.0	100.0		100.0	3464.8	125	125
../thesis/xml/REAL-FM-20.xml	fujita	CUDD_REORDER_WINDOW4	0.0000000000	0	0.004	80658	172	44.0	51.0	1.0	100.0		100.0	3444.5	123	123
../thesis/xml/REAL-FM-20.xml	fujita	CUDD_REORDER_ANNEALING	0.0000000000	0	0.876	80658	172	44.0	51.0	1.0	100.0		100.0	3450.53	90	90
../thesis/xml/REAL-FM-20.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0	0.012	80658	162	44.0	51.0	1.0	100.0		100.0	3458.67	161	161
../thesis/xml/REAL-FM-20.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.008	80658	162	44.0	51.0	1.0	100.0		100.0	3452.43	161	161
../thesis/xml/REAL-FM-20.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0	0	80658	162	44.0	51.0	1.0	100.0		100.0	3464.8	125	125
../thesis/xml/REAL-FM-20.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0	0	80658	162	44.0	51.0	1.0	100.0		100.0	3453.07	126	126
../thesis/xml/REAL-FM-20.xml	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0	0.004	80658	162	44.0	51.0	1.0	100.0		100.0	3445.35	124	124
../thesis/xml/REAL-FM-20.xml	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	0.784	80658	162	44.0	51.0	1.0	100.0		100.0	3441.01	91	91
../thesis/xml/REAL-FM-18.xml	MINCE	CUDD_REORDER_SIFT	0.0000000000	0	0.008	5.56816e+07	207	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3458.88	61	103
../thesis/xml/REAL-FM-18.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.008	5.56816e+07	207	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3463.42	61	103
../thesis/xml/REAL-FM-18.xml	MINCE	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	5.56816e+07	207	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3450.95	63	115
../thesis/xml/REAL-FM-18.xml	MINCE	CUDD_REORDER_WINDOW3	0.0000000000	0	0.004	5.56816e+07	207	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3466.07	63	114
../thesis/xml/REAL-FM-18.xml	MINCE	CUDD_REORDER_WINDOW4	0.0000000000	0	0	5.56816e+07	207	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3448.1	63	113
../thesis/xml/REAL-FM-18.xml	MINCE	CUDD_REORDER_ANNEALING	0.0000000000	0	0.912	5.56816e+07	207	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3458.35	61	103
../thesis/xml/REAL-FM-18.xml	mendonca	CUDD_REORDER_SIFT	0.0094903170	0	0.012	5.56816e+07	308	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3465.64	72	93
../thesis/xml/REAL-FM-18.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.0094903170	0	0.008	5.56816e+07	308	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3466.7	72	93
../thesis/xml/REAL-FM-18.xml	mendonca	CUDD_REORDER_WINDOW2	0.0094903170	0	0.004	5.56816e+07	308	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3451.9	60	323
../thesis/xml/REAL-FM-18.xml	mendonca	CUDD_REORDER_WINDOW3	0.0094903170	0	0.004	5.56816e+07	308	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3462.47	57	280
../thesis/xml/REAL-FM-18.xml	mendonca	CUDD_REORDER_WINDOW4	0.0094903170	0	0.004	5.56816e+07	308	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3444.19	56	270
../thesis/xml/REAL-FM-18.xml	mendonca	CUDD_REORDER_ANNEALING	0.0094903170	0	0.952	5.56816e+07	308	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3455.92	72	93
../thesis/xml/REAL-FM-18.xml	FORCE	CUDD_REORDER_SIFT		0	0.008	5.56816e+07	350	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3455.81	91	178
../thesis/xml/REAL-FM-18.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0	0.008	5.56816e+07	350	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3463.53	91	178
../thesis/xml/REAL-FM-18.xml	FORCE	CUDD_REORDER_WINDOW2		0	0.004	5.56816e+07	350	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3463.85	63	374
../thesis/xml/REAL-FM-18.xml	FORCE	CUDD_REORDER_WINDOW3		0	0.004	5.56816e+07	350	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3467.02	58	248
../thesis/xml/REAL-FM-18.xml	FORCE	CUDD_REORDER_WINDOW4		0	0.004	5.56816e+07	350	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3465.22	63	235
../thesis/xml/REAL-FM-18.xml	FORCE	CUDD_REORDER_ANNEALING		0	1.048	5.56816e+07	350	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3441.54	61	85
../thesis/xml/REAL-FM-18.xml	fujita	CUDD_REORDER_SIFT	0.0100000000	0	0.008	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3444.82	102	188
../thesis/xml/REAL-FM-18.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0100000000	0.004	0.012	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3464.06	102	188
../thesis/xml/REAL-FM-18.xml	fujita	CUDD_REORDER_WINDOW2	0.0100000000	0	0	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3444.61	87	860
../thesis/xml/REAL-FM-18.xml	fujita	CUDD_REORDER_WINDOW3	0.0100000000	0	0	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3455.6	60	473
../thesis/xml/REAL-FM-18.xml	fujita	CUDD_REORDER_WINDOW4	0.0100000000	0.004	0.004	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3456.55	60	267
../thesis/xml/REAL-FM-18.xml	fujita	CUDD_REORDER_ANNEALING	0.0100000000	0	1.024	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3457.29	62	81
../thesis/xml/REAL-FM-18.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0.004	0.012	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3443.34	102	188
../thesis/xml/REAL-FM-18.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.012	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3446.83	102	188
../thesis/xml/REAL-FM-18.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3455.81	87	860
../thesis/xml/REAL-FM-18.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0.004	0	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3465.43	60	473
../thesis/xml/REAL-FM-18.xml	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0	0.008	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3463.64	60	267
../thesis/xml/REAL-FM-18.xml	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	1.052	5.56816e+07	393	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	3459.51	62	81
../thesis/xml/model_20130422_139902368.xml	MINCE	CUDD_REORDER_SIFT	0.0100000000	0	0.004	6144	114	40.0	45.0	1.0	100.0		100.0	4189.1	50	50
../thesis/xml/model_20130422_139902368.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.004	6144	114	40.0	45.0	1.0	100.0		100.0	4211.79	50	50
../thesis/xml/model_20130422_139902368.xml	MINCE	CUDD_REORDER_WINDOW2	0.0100000000	0	0.004	6144	114	40.0	45.0	1.0	100.0		100.0	4193.97	50	50
../thesis/xml/model_20130422_139902368.xml	MINCE	CUDD_REORDER_WINDOW3	0.0100000000	0	0.004	6144	114	40.0	45.0	1.0	100.0		100.0	4209.49	50	50
../thesis/xml/model_20130422_139902368.xml	MINCE	CUDD_REORDER_WINDOW4	0.0100000000	0	0	6144	114	40.0	45.0	1.0	100.0		100.0	4218.08	50	50
../thesis/xml/model_20130422_139902368.xml	MINCE	CUDD_REORDER_ANNEALING	0.0100000000	0	0.408	6144	114	40.0	45.0	1.0	100.0		100.0	4217.18	50	50
../thesis/xml/model_20130422_139902368.xml	mendonca	CUDD_REORDER_SIFT	0.0034209370	0	0.008	6144	131	40.0	45.0	1.0	100.0		100.0	4202.44	51	51
../thesis/xml/model_20130422_139902368.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.0034209370	0	0.008	6144	131	40.0	45.0	1.0	100.0		100.0	4209.36	51	51
../thesis/xml/model_20130422_139902368.xml	mendonca	CUDD_REORDER_WINDOW2	0.0034209370	0	0	6144	131	40.0	45.0	1.0	100.0		100.0	4205.9	51	51
../thesis/xml/model_20130422_139902368.xml	mendonca	CUDD_REORDER_WINDOW3	0.0034209370	0	0.004	6144	131	40.0	45.0	1.0	100.0		100.0	4213.33	51	51
../thesis/xml/model_20130422_139902368.xml	mendonca	CUDD_REORDER_WINDOW4	0.0034209370	0	0.004	6144	131	40.0	45.0	1.0	100.0		100.0	4189.23	51	51
../thesis/xml/model_20130422_139902368.xml	mendonca	CUDD_REORDER_ANNEALING	0.0034209370	0	0.392	6144	131	40.0	45.0	1.0	100.0		100.0	4212.18	51	51
../thesis/xml/model_20130422_139902368.xml	FORCE	CUDD_REORDER_SIFT		0	0.004	6144	118	40.0	45.0	1.0	100.0		100.0	4202.05	50	50
../thesis/xml/model_20130422_139902368.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0	0	6144	118	40.0	45.0	1.0	100.0		100.0	4197.69	50	50
../thesis/xml/model_20130422_139902368.xml	FORCE	CUDD_REORDER_WINDOW2		0	0	6144	118	40.0	45.0	1.0	100.0		100.0	4187.56	51	51
../thesis/xml/model_20130422_139902368.xml	FORCE	CUDD_REORDER_WINDOW3		0	0	6144	118	40.0	45.0	1.0	100.0		100.0	4218.46	52	52
../thesis/xml/model_20130422_139902368.xml	FORCE	CUDD_REORDER_WINDOW4		0	0.004	6144	118	40.0	45.0	1.0	100.0		100.0	4207.05	51	51
../thesis/xml/model_20130422_139902368.xml	FORCE	CUDD_REORDER_ANNEALING		0	0.428	6144	118	40.0	45.0	1.0	100.0		100.0	4204.23	50	50
../thesis/xml/model_20130422_139902368.xml	fujita	CUDD_REORDER_SIFT	0.0000000000	0	0.008	6144	176	40.0	45.0	1.0	100.0		100.0	4196.41	50	50
../thesis/xml/model_20130422_139902368.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	6144	176	40.0	45.0	1.0	100.0		100.0	4201.28	50	50
../thesis/xml/model_20130422_139902368.xml	fujita	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	6144	176	40.0	45.0	1.0	100.0		100.0	4186.79	51	51
../thesis/xml/model_20130422_139902368.xml	fujita	CUDD_REORDER_WINDOW3	0.0000000000	0	0	6144	176	40.0	45.0	1.0	100.0		100.0	4218.33	53	53
../thesis/xml/model_20130422_139902368.xml	fujita	CUDD_REORDER_WINDOW4	0.0000000000	0	0	6144	176	40.0	45.0	1.0	100.0		100.0	4187.18	53	53
../thesis/xml/model_20130422_139902368.xml	fujita	CUDD_REORDER_ANNEALING	0.0000000000	0	0.444	6144	176	40.0	45.0	1.0	100.0		100.0	4205.38	51	51
../thesis/xml/model_20130422_139902368.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0	0	6144	163	40.0	45.0	1.0	100.0		100.0	4215	50	50
../thesis/xml/model_20130422_139902368.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	6144	163	40.0	45.0	1.0	100.0		100.0	4207.18	50	50
../thesis/xml/model_20130422_139902368.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0	0	6144	163	40.0	45.0	1.0	100.0		100.0	4190.9	51	51
../thesis/xml/model_20130422_139902368.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0	0	6144	163	40.0	45.0	1.0	100.0		100.0	4196.03	53	53
../thesis/xml/model_20130422_139902368.xml	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0	0.004	6144	163	40.0	45.0	1.0	100.0		100.0	4198.21	53	53
../thesis/xml/model_20130422_139902368.xml	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	0.436	6144	163	40.0	45.0	1.0	100.0		100.0	4190.51	51	51
../thesis/xml/linux_mm.xml	MINCE	CUDD_REORDER_SIFT	0.0100000000	0	0.008	1.29049e+18	1253	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1375.69	31	40
../thesis/xml/linux_mm.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.008	1.29049e+18	1253	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1374.45	31	40
../thesis/xml/linux_mm.xml	MINCE	CUDD_REORDER_WINDOW2	0.0100000000	0	0.004	1.29049e+18	1253	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1374.99	32	41
../thesis/xml/linux_mm.xml	MINCE	CUDD_REORDER_WINDOW3	0.0100000000	0	0	1.29049e+18	1253	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1374	32	41
../thesis/xml/linux_mm.xml	MINCE	CUDD_REORDER_WINDOW4	0.0100000000	0	0	1.29049e+18	1253	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1375.82	31	40
../thesis/xml/linux_mm.xml	MINCE	CUDD_REORDER_ANNEALING	0.0100000000	0	0.392	1.29049e+18	1253	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1380.29	33	42
../thesis/xml/linux_mm.xml	mendonca	CUDD_REORDER_SIFT	0.0115156710	0	0.004	1.29049e+18	2538	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1381.78	36	45
../thesis/xml/linux_mm.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.0115156710	0	0.004	1.29049e+18	2538	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1379.83	36	45
../thesis/xml/linux_mm.xml	mendonca	CUDD_REORDER_WINDOW2	0.0115156710	0	0.004	1.29049e+18	2538	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1379.75	37	46
../thesis/xml/linux_mm.xml	mendonca	CUDD_REORDER_WINDOW3	0.0115156710	0	0	1.29049e+18	2538	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1378.96	35	44
../thesis/xml/linux_mm.xml	mendonca	CUDD_REORDER_WINDOW4	0.0115156710	0	0	1.29049e+18	2538	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1375.78	32	41
../thesis/xml/linux_mm.xml	mendonca	CUDD_REORDER_ANNEALING	0.0115156710	0	0.392	1.29049e+18	2538	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1376.56	31	40
../thesis/xml/linux_mm.xml	FORCE	CUDD_REORDER_SIFT		0.004	0	1.29049e+18	1362	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1374.29	37	55
../thesis/xml/linux_mm.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0	0.004	1.29049e+18	1362	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1384.18	37	55
../thesis/xml/linux_mm.xml	FORCE	CUDD_REORDER_WINDOW2		0	0	1.29049e+18	1362	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1374.08	53	71
../thesis/xml/linux_mm.xml	FORCE	CUDD_REORDER_WINDOW3		0	0	1.29049e+18	1362	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1376.69	47	65
../thesis/xml/linux_mm.xml	FORCE	CUDD_REORDER_WINDOW4		0.004	0	1.29049e+18	1362	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1374.78	41	59
../thesis/xml/linux_mm.xml	FORCE	CUDD_REORDER_ANNEALING		0	0.396	1.29049e+18	1362	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1377.85	31	40
../thesis/xml/linux_mm.xml	fujita	CUDD_REORDER_SIFT	0.0000000000	0	0	1.29049e+18	2608	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1383.81	37	49
../thesis/xml/linux_mm.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	1.29049e+18	2608	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1381.53	37	49
../thesis/xml/linux_mm.xml	fujita	CUDD_REORDER_WINDOW2	0.0000000000	0	0	1.29049e+18	2608	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1379.59	82	112
../thesis/xml/linux_mm.xml	fujita	CUDD_REORDER_WINDOW3	0.0000000000	0	0.004	1.29049e+18	2608	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1381.9	58	76
../thesis/xml/linux_mm.xml	fujita	CUDD_REORDER_WINDOW4	0.0000000000	0	0.004	1.29049e+18	2608	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1377.97	48	60
../thesis/xml/linux_mm.xml	fujita	CUDD_REORDER_ANNEALING	0.0000000000	0	0.292	1.29049e+18	2608	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1380.04	31	40
../thesis/xml/linux_mm.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0	0.004	1.29049e+18	2568	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1380.87	49	61
../thesis/xml/linux_mm.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0	1.29049e+18	2568	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1378.63	49	61
../thesis/xml/linux_mm.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0	0	1.29049e+18	2568	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1381.16	82	112
../thesis/xml/linux_mm.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0.004	0	1.29049e+18	2568	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1383.19	80	98
../thesis/xml/linux_mm.xml	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0.004	0	1.29049e+18	2568	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1375.78	57	75
../thesis/xml/linux_mm.xml	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	0.396	1.29049e+18	2568	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	1376.27	32	41
../thesis/xml/model_20130307_609838668.xml	MINCE	CUDD_REORDER_SIFT	0.0200000000	0	0.048	5.25823e+31	1728	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	227.545	207	225
../thesis/xml/model_20130307_609838668.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0200000000	0	0.056	5.25823e+31	1728	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	227.565	207	225
../thesis/xml/model_20130307_609838668.xml	MINCE	CUDD_REORDER_WINDOW2	0.0200000000	0.008	0	5.25823e+31	1728	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	226.903	207	213
../thesis/xml/model_20130307_609838668.xml	MINCE	CUDD_REORDER_WINDOW3	0.0200000000	0	0.004	5.25823e+31	1728	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	227.818	207	213
../thesis/xml/model_20130307_609838668.xml	MINCE	CUDD_REORDER_WINDOW4	0.0200000000	0.008	0.008	5.25823e+31	1728	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	227.461	207	213
../thesis/xml/model_20130307_609838668.xml	MINCE	CUDD_REORDER_ANNEALING	0.0200000000	0	9.956	5.25823e+31	1728	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	226.623	207	225
../thesis/xml/model_20130307_609838668.xml	mendonca	CUDD_REORDER_SIFT	0.0055490270	0.008	0.04	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.584	220	237
../thesis/xml/model_20130307_609838668.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.0055490270	0.008	0.052	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.214	220	237
../thesis/xml/model_20130307_609838668.xml	mendonca	CUDD_REORDER_WINDOW2	0.0055490270	0	0	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	222.065	220	225
../thesis/xml/model_20130307_609838668.xml	mendonca	CUDD_REORDER_WINDOW3	0.0055490270	0.008	0.004	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	222.338	220	224
../thesis/xml/model_20130307_609838668.xml	mendonca	CUDD_REORDER_WINDOW4	0.0055490270	0	0.008	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.253	219	223
../thesis/xml/model_20130307_609838668.xml	mendonca	CUDD_REORDER_ANNEALING	0.0055490270	0.004	9.952	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	222.922	220	237
../thesis/xml/model_20130307_609838668.xml	FORCE	CUDD_REORDER_SIFT		0.004	0.044	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.422	215	216
../thesis/xml/model_20130307_609838668.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0	0.052	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.117	215	216
../thesis/xml/model_20130307_609838668.xml	FORCE	CUDD_REORDER_WINDOW2		0.004	0	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.552	235	239
../thesis/xml/model_20130307_609838668.xml	FORCE	CUDD_REORDER_WINDOW3		0.004	0.004	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.149	209	212
../thesis/xml/model_20130307_609838668.xml	FORCE	CUDD_REORDER_WINDOW4		0.004	0.008	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.273	208	210
../thesis/xml/model_20130307_609838668.xml	FORCE	CUDD_REORDER_ANNEALING		0.004	10.224	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	222.422	215	216
../thesis/xml/model_20130307_609838668.xml	fujita	CUDD_REORDER_SIFT	0.0100000000	0.004	0.048	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.299	216	217
../thesis/xml/model_20130307_609838668.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.052	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	222.071	216	217
../thesis/xml/model_20130307_609838668.xml	fujita	CUDD_REORDER_WINDOW2	0.0100000000	0.004	0	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	222.117	223	234
../thesis/xml/model_20130307_609838668.xml	fujita	CUDD_REORDER_WINDOW3	0.0100000000	0.008	0.004	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.247	220	228
../thesis/xml/model_20130307_609838668.xml	fujita	CUDD_REORDER_WINDOW4	0.0100000000	0	0.008	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.623	219	225
../thesis/xml/model_20130307_609838668.xml	fujita	CUDD_REORDER_ANNEALING	0.0100000000	0.008	10.316	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	222.39	216	217
../thesis/xml/model_20130307_609838668.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0	0.048	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.182	217	218
../thesis/xml/model_20130307_609838668.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.06	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.617	217	218
../thesis/xml/model_20130307_609838668.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0.008	0	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	222.481	230	245
../thesis/xml/model_20130307_609838668.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0.004	0.004	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	223.435	230	243
